"newkm","x_fn1","y_fn1","PC1_fn1","PC2_fn1","PC3_fn1","PC4_fn1","MeanTemp_fn1","Precip_fn1","PrecipitationSeasonality_fn1","MeanDiurnalRange_fn1","Isothermality_fn1","TempSeasonality_fn1","TempAnnualRange_fn1","mir_fn1","ndwi_fn1","ndvi_sum_fn1","ndvi_max_fn1","evi_fn1","bd_100_agg_fn1","ph0_100_fn1","OCSTHA_M_100cm_1km_ll_fn1","soc0_100_fn1","sand_100_agg_fn1","silt_100_agg_fn1","clay_100_agg_fn1","UiO_PEX_PERPROB_5.0_20181128_2000_2016_NH_fn1","base.dist_fn1","methane.dist_fn1","annual.dist_fn1","annual.methane.dist_fn1","base_fn1","methane_fn1","annual_fn1","annualmethane_fn1","x_fn2","y_fn2","PC1_fn2","PC2_fn2","PC3_fn2","PC4_fn2","MeanTemp_fn2","Precip_fn2","PrecipitationSeasonality_fn2","MeanDiurnalRange_fn2","Isothermality_fn2","TempSeasonality_fn2","TempAnnualRange_fn2","mir_fn2","ndwi_fn2","ndvi_sum_fn2","ndvi_max_fn2","evi_fn2","bd_100_agg_fn2","ph0_100_fn2","OCSTHA_M_100cm_1km_ll_fn2","soc0_100_fn2","sand_100_agg_fn2","silt_100_agg_fn2","clay_100_agg_fn2","UiO_PEX_PERPROB_5.0_20181128_2000_2016_NH_fn2","base.dist_fn2","methane.dist_fn2","annual.dist_fn2","annual.methane.dist_fn2","base_fn2","methane_fn2","annual_fn2","annualmethane_fn2"
"11",-1211920.2053965,1278450.80110468,1.28643107246274,-0.137364958113221,-0.302130331639255,-1.35565727989808,-9.11411331355264,337.21320120486,54.497647355257,9.43890579694792,17.9545765824965,1607.30365638797,52.5274279499521,0.0802445837263892,0.248816760719278,2.760170634996,0.635112865552653,0.313709050354656,1.20185148040842,5.54163788849756,611.118122447934,314.459606635781,51.8523013419185,33.1560419857606,15.3261382569518,0.956479928596778,1.24631196926775,1.61861831028356,1.7500633581224,1.76610100407542,1.24631196926775,1.61861831028356,1.7500633581224,1.76610100407542,2216046.98702893,878537.775773224,0.524817730567614,0.461821645431092,0.494367063709914,0.493261743458327,2.35844188204172,80.359714517174,7.46995634540534,1.14011657588178,1.81464128626912,88.1925834575669,2.77259595527562,0.0178601211601561,0.0721280703145782,0.495686897376699,0.0533115622642719,0.0596053957536462,0.0628359877338276,0.225383174338645,183.288785333409,55.0876370799931,3.08198197293576,3.07714753223153,3.58384731466456,0.0842144243858854,0.295370423539286,0.286112400153135,0.343023347039285,0.362094842983003,0,0,0,0
"12",2942257.48773053,2205171.06009402,-0.0898932858867374,2.02628837487132,-1.24292328250857,-1.48371619908899,-8.15593479107787,525.544326460837,80.6079975795305,13.1113300346394,22.1860015041157,1736.63359454193,59.0945345359954,0.0712153761376302,0.305537434447375,3.94326698440698,0.750125744119737,0.414251346085667,1.26178939438197,5.49404237063483,382.444530565629,251.070835437309,47.6415993708628,34.4386284134035,18.3038262915649,0.736154876992672,2.11956258562039,2.48539655402164,2.41801792627005,2.54160051669992,2.11956258562039,2.48539655402164,2.41801792627005,2.54160051669992,369053.226238425,497143.11300717,0.673483739969581,0.670701663254777,0.405219745488947,0.526849702041992,1.53583734830404,98.2333683340801,12.0097270244419,1.35158256406947,1.98295199542251,115.085221753683,3.10124431897528,0.0138791528496979,0.0721392167973093,0.650847281395988,0.0506716800831822,0.0333729710792179,0.0498343676907619,0.232363913745785,93.723686463175,35.6330724787316,3.07839993298803,1.92413587080039,2.9096744602235,0.303598652745984,0.393378612257595,0.385821368244637,0.383904271017622,0.403307191865903,0,0,0,0
"13",-104288.427933035,1560938.9131812,1.3103457858912,0.795100904835987,2.65175740978589,0.783654176773414,-8.25195090637324,304.031444343619,52.1070914456534,8.73304843657072,18.5025914271634,1448.14701287189,47.4198065380886,0.0797707240634185,0.29690512857656,3.02507567578631,0.698559492473363,0.407082968907303,0.942849773182571,5.76446501401997,845.222614524179,519.877282526665,34.4380730448571,45.5674139328818,20.347880879024,0.847337299387123,1.01429307737296,1.17940669388323,1.22408223227002,1.23026438740544,1.01429307737296,1.17940669388323,1.22408223227002,1.23026438740544,1548145.38622003,1123506.96991452,0.765217676160584,0.598491121996152,0.798209854127627,0.646952046287433,2.5807814911508,117.166831597898,14.7120410041887,0.913643056053966,2.04551652977356,128.448439238423,3.7881419061191,0.0163674598990874,0.0563574602591235,0.502509881878848,0.0495506306183117,0.0498084572826021,0.119331275447119,0.250083710343271,198.053362727716,80.8687025767176,4.47992267770011,5.15459030459603,3.75838207816225,0.200731539250819,0.324612559661845,0.377149757732607,0.371749468966156,0.376544016011288,0,0,0,0
"14",-1107575.9253612,-816243.006538203,2.7945252353053,-4.28852429039522,-0.585675728900641,1.20914215675457,-8.29992777497811,476.296325515184,35.0400525150664,5.63646705200545,19.0186954685339,934.792038120005,31.1507205294088,0.115383733158926,0.142908950084469,0.536350779919868,0.238554872992255,0.101475162738853,1.05003279786294,6.25522266469964,527.58785121599,370.244006554285,53.8875765188899,30.9605753653772,15.510389962103,0.862185698843969,1.71348590969483,3.41404525909532,1.77619739997476,3.46284155408852,1.71348590969483,3.41404525909532,1.77619739997476,3.46284155408852,1472568.61061249,1343667.27929919,0.895124577006112,1.00910140118127,0.687491926071424,0.81694508843318,2.71172709138976,178.624797880253,9.26392906178665,1.24956630497923,5.51184538988052,192.216862840307,5.96646258710908,0.0340866587254356,0.189909216376239,0.682873068084088,0.161686395476859,0.0855120935017843,0.124453915341261,0.346017032353865,123.709205868291,99.2729180836353,4.85581479378026,3.89333827965367,3.12780265573128,0.192946427368434,0.477321528296638,0.886073935441247,0.493531719252373,0.92232896413154,0,0,0,0
"15",-525215.140625547,1512689.08388145,0.586865716797153,1.13775069168356,0.777335823493874,-0.149405914421151,-7.59745306397116,346.771741471002,51.3961845356995,10.5842950216332,20.2254666651241,1570.54111095897,52.475825375152,0.0712357785943628,0.294791265846504,3.52558293988396,0.720634669894043,0.392436755465543,1.13261894298152,5.7395716263539,654.122873367353,362.858608514713,41.2123263706644,40.7013080313043,18.4525983240717,0.831373456238379,1.16817312644453,1.35096543441475,1.36345504174348,1.37726636769743,1.16817312644453,1.35096543441475,1.36345504174348,1.37726636769743,2080718.41326941,843821.731640644,0.596766054493921,0.593580414564962,0.556500761413923,0.509599654275696,2.15436799087334,103.414272806814,11.6578774104831,1.03488782070241,2.0296327073411,108.338871811037,3.82980401953823,0.0145374817828413,0.0637047406301227,0.584956207845783,0.0621168122380273,0.0554448291005768,0.0635775805527112,0.304556503100839,243.921395260647,48.9231526036775,3.76688380186591,4.38803352347999,3.88785731441424,0.203221129335624,0.226007898034073,0.282553657705646,0.272300750771875,0.278769142179946,0,0,0,0
"16",-1750616.25384478,35384.3522877282,0.857588625786952,-2.4861818934959,0.182009390462137,0.0602199499694036,-5.76076644814556,486.878247202254,41.7403846653318,6.30586865478129,16.5424831099204,1184.38606490118,38.9658848934126,0.103050800982799,0.199726168055162,2.25224887171008,0.569662209331623,0.299296781716712,1.08306575939645,5.57082559083512,511.3652187405,344.298017302891,52.6630646842005,33.5719609370081,14.0958164133214,0.5631738389365,1.52381739179429,1.8346237937462,1.71030024310819,1.85679442966261,1.52381739179429,1.8346237937462,1.71030024310819,1.85679442966261,1998167.84750509,1860497.87124672,0.850477776761112,0.572041785143449,0.597145417009559,0.7981788447321,1.51381539800743,106.73205589284,8.10568055458074,1.39840533194667,4.26548666562097,141.953489446316,4.10588720670892,0.0203691198978064,0.0820554852262601,0.482169417471087,0.080868687412983,0.0669745082376073,0.0938474009541999,0.347851527342845,151.135875517605,59.1200248215664,3.49124869826894,3.07051435773502,2.80929679781604,0.259510711679851,0.272689356537254,0.369992223672333,0.292667742965906,0.386617654826864,0,0,0,0
"17",-1678591.01510964,1649030.99095719,0.947639797009683,-0.78893206956256,-1.33175326167072,0.266839552370148,-5.68458228433481,413.177447884755,55.6094267290173,10.2115102901931,22.3330649703924,1325.02998482372,46.0990508418439,0.103038816500458,0.105612011795805,2.47927451499689,0.543158885672767,0.271435011853034,1.196381419774,5.96030075930195,443.692374725596,264.785746642902,50.3833049274053,33.2351161709235,16.7309281348273,0.627526642697937,1.68648973978742,1.95547657725529,1.93455144014693,2.01806589684832,1.68648973978742,1.95547657725529,1.93455144014693,2.01806589684832,2063628.1390016,584894.847117548,0.799349977123556,0.764120085763094,0.633348946549519,0.571379949998983,2.47312491675776,109.319478063974,13.5359245260871,1.09053014433415,2.8681267424529,169.864839504036,4.94812298910264,0.0242863084672442,0.102397628480362,0.97673082094797,0.102921012860438,0.0753337889091787,0.0543909152815851,0.331678055840396,176.703986225003,53.3326274391333,3.3903669941867,3.65028338587525,3.98730638782548,0.313250031056912,0.28222906737346,0.316475641352335,0.244518870459625,0.335104472899359,0,0,0,0
"18",3494207.81266847,1848956.09900289,-0.0867418250617804,3.35698390962099,-1.97642453127317,0.154779602335986,-5.56890663034832,411.36715163286,97.4641483283263,14.6424078846587,24.9387573767563,1669.16182863159,58.934086509845,0.0687209773788841,0.131507959519043,4.94600704860485,0.788283414934367,0.447157952854287,1.31179337468952,6.21941399359175,348.735294039667,237.320893067123,41.8109511435004,36.0685295083276,22.5097464796613,0.617448957598087,2.0829999745267,2.60321725312241,2.46855013810788,2.60347406577253,2.0829999745267,2.60321725312241,2.46855013810788,2.60347406577253,503053.384304185,325405.366438298,0.614835406070166,0.58109979911878,0.612375583089868,0.774924115546705,2.07983948893051,65.0306723090594,17.076879739142,1.39172256669503,2.69603887986621,171.400311008849,3.94219758790837,0.0142434644116388,0.103687853696667,0.627407760601378,0.0526969831719527,0.0526534698784867,0.0391112792187259,0.384164737925112,73.4124710493221,30.3004816578651,3.14081985152435,2.49320412860486,2.84387948074646,0.371483601245383,0.38449709460148,0.466289375280904,0.447406802463521,0.466068253629253,0,0,0,0
"19",2690525.42821852,-699166.085796035,0.549721308186448,-0.744097915304793,5.08936609383016,-1.10072652602512,-5.53525306143273,495.554181712891,40.4970623569944,8.97315778017862,18.0268889122469,1444.85374996295,49.7678252513485,0.0668464721274557,0.379343900744822,3.48415850777262,0.697461404091003,0.391495027650012,0.428519863402314,5.22586708076684,1199.11923654389,764.92323576114,44.9667898380252,36.9640215858125,18.4301016220381,0.499901699384786,2.08238862310341,2.36600157006169,2.29545538328299,2.40753055424139,2.08238862310341,2.36600157006169,2.29545538328299,2.40753055424139,269102.966924805,240585.958277083,0.778924877011731,0.519552791775492,0.491651420517379,0.518765240229523,1.74849037084218,47.4615238977261,3.57635313359157,0.678655648412733,1.16282943749832,54.9112459103102,1.65219220347805,0.0126156367914301,0.063757810801592,0.475342881005684,0.0511394356768547,0.0481706748331075,0.136135687630454,0.21574731021605,193.685341185437,103.344673924587,3.79624633844513,2.62792209455287,2.24524725715891,0.212515374999513,0.360695068886276,0.382011492884434,0.395200823655029,0.379774351531967,0,0,0,0
"20",994095.030713581,1164788.95036206,-0.496910540464086,2.35064364002063,-0.0464990463261979,0.801673664796619,-4.82103973871657,405.803664506997,54.1501314867886,12.0595708361946,21.8038780700954,1600.11001188834,55.4419160126666,0.0554289790200133,0.27717245747092,4.75561107267693,0.772614722218015,0.399029727556956,1.22019553752204,6.1180163984352,568.799841940916,271.039608888717,36.2226241462968,39.0346262560246,25.1156978918108,0.314384155255096,1.37775750838879,1.62416072089634,1.56305346877345,1.62591016824721,1.37775750838879,1.62416072089634,1.56305346877345,1.62591016824721,2927840.52014272,703145.216044374,0.553106783724311,0.653379852403724,0.54661586559748,0.536775928241945,1.90300450088426,72.9440298926072,10.9921936414293,1.08768319708108,1.85197800071707,126.312393870979,4.12431448088509,0.00934795703415645,0.0835278390395916,0.576077642775691,0.057895171562813,0.052452989803705,0.0634089587894596,0.287313943305191,255.650611282965,53.0892580712664,3.90160690085442,6.56781599138496,6.23533428899927,0.291786644838918,0.31186525391054,0.256985853374324,0.273520856426384,0.256887102884898,0,0,0,0
"21",-1955525.96946127,493425.70324606,-0.549123133817956,-0.178094595632716,1.61569598683123,-1.04284267206167,-4.67590551385225,515.333068966101,46.8203074464332,10.1381026755539,20.5026831502282,1435.45097757671,49.4670561866257,0.0659902556924492,0.354421387144368,3.78291430844518,0.691600833912332,0.373537588299122,1.07887516589235,5.2459645498692,1352.96469091435,363.372253196324,48.4958929253822,32.3403604089925,19.5240874548125,0.382246312604807,1.12481998864464,1.2056673509106,1.49576891806105,1.83534703663568,1.12481998864464,1.2056673509106,1.49576891806105,1.83534703663568,2717893.09722006,1342069.86907172,0.658705635722289,0.508346265458472,0.666561795096019,0.630217236115152,2.18495736492717,81.6437720966608,6.74993491853459,1.07559563859707,1.72399713279672,78.3550488260655,3.14258891628135,0.0117064895905588,0.0602283330390696,0.594625855971381,0.051488872274457,0.0629300774132402,0.143695718538243,0.223088722648385,610.23468815459,95.3124750551068,4.02730945318213,4.34425568483558,4.03031339334527,0.270029535484781,0.348288480790052,0.35943103800166,0.323654486453821,0.350352864173791,0,0,0,0
"22",-1266665.18216117,1638605.44276532,-0.545675723822989,0.314843933173189,-0.728711261410382,-0.31215463596318,-4.86567343552667,436.398328958941,57.728011348765,11.070712265911,22.7043527183409,1404.91715819759,48.9121752653459,0.0683663553867411,0.285250420410932,3.90931528513634,0.700516668253614,0.354099393436686,1.20095414838745,5.76771325354214,496.740012513775,260.304320104824,49.0596315207452,33.7804707088224,17.512100710274,0.415759751382044,1.27280570400435,1.80284194833129,1.59381396276137,1.87452298966074,1.27280570400435,1.80284194833129,1.59381396276137,1.87452298966074,2507877.07761331,839052.861163759,0.559391685376203,0.592877398427597,0.530724042664496,0.571090043427684,1.69625127471822,98.6104754949814,10.9910623314946,1.05915560307606,2.24669227746415,126.179562994304,3.69823290695686,0.0148782219621381,0.0849310552456613,0.69983277366844,0.059028238456789,0.0670416819765115,0.0641895786942899,0.362825270530764,216.148755623211,49.5648450310789,3.22815789473605,5.00598047189312,4.87397624927486,0.293676972685139,0.209705350716872,0.230256235655783,0.167832209412449,0.26656338011475,0,0,0,0
"23",446165.885817443,1355802.66456935,0.0688602317663092,-1.0252857661923,1.8353302289542,1.07250089690385,-4.76023463020906,450.816621778465,44.8774992402534,7.40752448399569,19.6105230693288,1119.42947138023,37.9107743105003,0.0850719178882633,0.292667896181523,2.96688460429558,0.665884600649695,0.406287267192189,1.04691162153786,5.68795654581583,778.856071802963,445.74429410509,41.7174819585088,42.7776040204381,15.8508421550286,0.509599435222888,1.45110766202936,1.57384317278562,1.58547381865517,1.61019668082686,1.45110766202936,1.57384317278562,1.58547381865517,1.61019668082686,1376158.00884159,1944238.56399622,0.732416970361678,0.668301264298739,0.768542945063272,0.638636356802924,2.49039137511611,97.8565734452998,14.276257920544,0.97457689335627,1.92178594670788,122.292368304951,4.12856580509793,0.0159413156899284,0.0564203601194493,0.611205135123655,0.0853790840566852,0.0703314401182301,0.0912080248491739,0.2635228607056,234.806755844393,87.1009834540182,4.28666432232839,4.58947328812204,2.43676152725361,0.222161345678916,0.37519202415685,0.354850430177925,0.341248167037432,0.358060226738623,0,0,0,0
