"MeanTemp","Precip","PrecipSeasonality","MeanDiurnalRange","Isothermality","TempSeasonality","TempAnnualRange","NDVImax","NDVIsum","EVImax","NDWImin","SWIRaug","BulkDens","pH","CStock","CDensity","Sand","Silt","Clay","Permafrost","site","Country","LON","LAT","Activity","CH4","Annual_cover","region","remove","reason","use","x","y","pc1","pc2","pc3","pc4"
4.31666660308838,663,29.3504695892334,7.94999980926514,25.2380962371826,826.480285644531,31.5,0.819000005722046,6.82429981231689,0.448399990797043,0.546774744987488,0.048700001090765,1.24342501163483,5.37249994277954,636,403.475006103516,55.2999992370605,33.0499992370605,12.375,0,"Lettosuo","Finland",23.9597,60.641833,"active","no","not_annual",NA,NA,NA,NA,1323334.63682363,-2977893.49569557,-4.04685599955652,-2.15299449324913,0.946901825813303,0.256034071425618
2.25833344459534,850,43.7608489990234,8.48333358764648,28.0905075073242,830.593505859375,30.2000007629395,0.771200001239777,4.83039999008179,0.383599996566772,0.31911027431488,0.0467000007629395,1.21357500553131,5.39499998092651,416,314.375,47.7000007629395,43.1500015258789,9.35000038146973,0,"Lily Lake Fen","USA",-150.5061,60.5382,"active","CH4","not_annual",NA,NA,NA,NA,-1610264.7458933,2846840.44809366,-3.33558636042418,-1.8220225301744,0.297493995581159,1.16861744825257
-15.2083330154419,175,48.0569877624512,7.33333349227905,15.3096733093262,1571.76623535156,47.9000015258789,0.614300012588501,2.09389996528625,0.266799986362457,0.380347579717636,0.061999998986721,0.785525023937225,6.29500007629395,847,388.725006103516,41.7750015258789,37.75,20.4500007629395,1,"Logashkino","Russia",153.9000012,70.85038983,NA,NA,NA,"Sakha (Yakutia)","no","","",923633.019123786,1885369.66439873,3.00013751858231,-0.188819182292623,2.0125586110894,-0.0940947743058867
-1.53333330154419,512,45.1972618103027,9.08333301544189,24.2869873046875,996.754577636719,37.4000015258789,0.762799978256226,4.36719989776611,0.410100013017654,0.509398519992828,0.0562000013887882,1.23967504501343,5.39750003814697,504,425.725006103516,60.125,33.7750015258789,6.17500019073486,0.00813228078186512,"Lompolojankka","Finland",24.2091,67.99725,"active","CH4","annual",NA,NA,NA,NA,992070.925369018,-2206520.56667158,-2.45465876690579,-2.06445663935797,0.270465744553625,-0.901733917689848
-1.83750009536743,357,50.1339683532715,12.6083335876465,24.6256504058838,1452.55749511719,51.1999969482422,0.695100009441376,4.81949996948242,0.413800001144409,0.286674559116364,0.0719999969005585,1.23827505111694,6.52500009536743,642,137.824996948242,41.1749992370605,29.125,30.125,0.319001942873001,"Lutose","Canada",-117.242175,59.440494,"active","CH4","annual",NA,NA,NA,NA,-3021274.82032042,1555536.74548547,-0.745608108386628,1.73648166996003,-1.17095276373033,1.30581633550725
-6.47916650772095,286,55.6874198913574,9.00833415985107,17.1261081695557,1600.92517089844,52.6000022888184,0.709699988365173,4.67150020599365,0.284200012683868,0.41376581788063,0.0741000026464462,1.18157494068146,5.9850001335144,345,215.300003051758,45.5250015258789,33.5750007629395,21.0499992370605,0.983102083206177,"Lutselk e park","Canada",-110.00678,62.454314,NA,NA,NA,"Northwest Territories","no","","yes",-2865551.89269508,1043359.62126443,0.849103722846767,0.710952098766993,-0.570636875021386,-0.394018844020123
-10.1166667938232,216,57.0843658447266,7.09999990463257,13.6276388168335,1564.0439453125,52.1000022888184,0.607100009918213,2.03449988365173,0.343600004911423,0.298568516969681,0.0892999991774559,0.998049974441528,5.91249990463257,905,625.849975585938,28.1749992370605,37.5999984741211,34.0250015258789,0.999723970890045,"Mackezie","Canada",-135.25,69.2,NA,NA,NA,"Northwest Territories","no","","",-1608053.63446417,1622148.13801917,3.24595434664297,1.01772711543458,2.76040137062183,1.27524750919636
-3.56666684150696,318,51.9260864257812,11.7333335876465,22.4776496887207,1451.30871582031,52.1999969482422,0.704299986362457,3.92239999771118,0.325800001621246,0.385809332132339,0.0337000004947186,1.15417504310608,6.57499980926514,552,301.049987792969,42.5750007629395,44.2999992370605,13.25,0.403240501880646,"Mayo","Canada",-135.8561558,63.62255048,NA,NA,NA,"Yukon","no","","yes",-2030635.77678653,2092247.52595388,-0.103454151894329,1.22409252588969,0.248401317196722,0.389732277208075
-7.12083339691162,326,48.4156341552734,9.67500019073486,16.6237106323242,1790.24816894531,58.1999969482422,0.467299997806549,2.22939991950989,0.308099985122681,0.0236389692872763,0.136899992823601,1.29982495307922,6.35249996185303,783,334.024993896484,31.5499992370605,41.5750007629395,27.3500003814697,0.86973762512207,"Mirnyy","Russia",113.9613537,62.54001853,NA,NA,NA,"Sakha (Yakutia)","no","","",2777773.9366255,1234500.28303008,3.32690955872804,1.30713137857062,-0.186717641925033,1.70321596480306
-0.93749988079071,306,113.681114196777,14.125,25.2232151031494,1586.10034179688,56,0.700999975204468,4.04269981384277,0.429500013589859,-0.0685211718082428,0.107900001108646,1.42607498168945,7.90999984741211,152,168.725006103516,51.2750015258789,32,17.1499996185303,0,"Mongolia Meadow steppe","Mongolia",106.0351,49.4857,NA,NA,NA,"","no","","",4409152.61613535,1267227.8670051,0.723668904332644,2.50529802084348,-4.29015692138217,1.66000869079788
0.825000047683716,693,48.6177520751953,10.8999996185303,28.5340309143066,1045.16967773438,38.2000007629395,0.766300022602081,4.02909994125366,0.425500005483627,0.367929428815842,0.061999998986721,1.19057500362396,5.66249990463257,376,378.75,39.5250015258789,52.2000007629395,8.80000019073486,0.00126748729962856,"Montana","USA",-150.0727625,62.07968488,NA,NA,NA,"Alaska","no","","yes",-1542935.68235077,2680298.051961,-2.42505787222213,-0.116520749870777,0.865425006502897,1.41296455328795
-0.112500071525574,1608,13.2093000411987,10.6750001907349,24.8834495544434,1148.66552734375,42.9000015258789,0.828000009059906,6.50409984588623,0.52920001745224,0.616052985191345,0.0397000014781952,1.23712503910065,4.86250019073486,430,316.674987792969,61.75,28.25,10.5749998092651,0,"Montmorency Forest juvenile","Canada",-71.16792,47.28945,"active","","not_annual",NA,NA,NA,NA,-4599336.04031079,-1568615.86877226,-5.54181449020775,-2.20020564635613,0.178713530989512,-2.15874681243984
0.258333384990692,1588,12.9404230117798,10.716667175293,24.9805736541748,1144.01171875,42.9000015258789,0.813700020313263,6.78539991378784,0.50789999961853,0.538904905319214,0.0617000013589859,1.24447500705719,4.9850001335144,374,253.774993896484,60.2750015258789,29.6000003814697,10.3249998092651,0,"Montmorency Forest sapling","Canada",-71.151867,47.284458,"active","no","not_annual",NA,NA,NA,NA,-4599485.27951093,-1570105.47245538,-5.28185585608627,-2.17323783822918,-0.28988252253183,-1.68008349428328
-1.42499995231628,522,65.8552780151367,7.43333339691162,22.0573692321777,1010.50280761719,33.7000007629395,0.743499994277954,3.20860004425049,0.48879998922348,0.134228184819221,0.123700000345707,1.16670000553131,5.61499977111816,575,305.325012207031,40.625,46.9749984741211,13.6750001907349,0.282152950763702,"Mountain Village","USA",-163.729009,62.08552431,NA,NA,NA,"Alaska","no","","",-866320.019783862,2968161.17741891,-0.478890497089499,-0.876211859162384,0.520109786971218,2.13947832806018
-9.54166698455811,290,52.0799522399902,10.6333332061768,21.0144920349121,1546.80590820312,50.5999984741211,0.616699993610382,2.69849991798401,0.339700013399124,0.224181354045868,0.067500002682209,1.16187500953674,5.9524998664856,902,344.075012207031,40.5999984741211,43.25,16.7000007629395,0.929746568202972,"Mukhomornoye","Russia",173.333337,66.4170687,NA,NA,NA,"Chukchi Autonomous Okrug","no","","",301572.038238848,2580115.1129491,1.60204071555022,0.798071827168831,0.744617949062471,0.127882150806857
-1.19583332538605,543,42.9288330078125,9.07499980926514,19.1455688476562,1358.68493652344,47.4000015258789,0.677600026130676,4.44049978256226,0.464199990034103,0.456917375326157,0.0706999972462654,0.50932502746582,5.15999984741211,1238,673.075012207031,36.875,40.2000007629395,22.8999996185303,0.142066657543182,"Mukhrino","Russia",68.67627,60.89133,"active","no","not_annual",NA,NA,NA,NA,3008699.12712253,-1174478.52570478,-0.353723250842161,-0.226017889081211,5.07287203685932,0.0677463230205904
-9.10833358764648,380,40.3451461791992,7.91666650772095,16.1895027160645,1468.26245117188,48.9000015258789,0.697099983692169,3.10419988632202,0.462700009346008,0.331405162811279,0.0954999998211861,0.451674997806549,5.93249988555908,1152,808.450012207031,43.5499992370605,36.4249992370605,20.375,0.804689288139343,"Nakhodka","Russia",77.51996049,67.75039817,NA,NA,NA,"Yamal-Nenets","no","","",2389269.12519864,-528815.005917105,2.13372690301171,-0.776042757058882,4.85558663907572,-0.283299424315324
