"","base.er1","base.i.er1","base.abc.er1","base.er4","base.i.er4","base.abc.er4","meth.er1","meth.i.er1","meth.abc.er1","meth.er4","meth.i.er4","meth.abc.er4","annu.er1","annu.i.er1","annu.abc.er1","annu.er4","annu.i.er4","annu.abc.er4","anme.er1","anme.i.er1","anme.abc.er1","anme.er4","anme.i.er4","anme.abc.er4","change.base","change.meth","change.annu","change.anme","change.base.abc","change.meth.abc","change.annu.abc","change.anme.abc","total.base","total.meth","total.annu","total.anme","total.base.abc","total.meth.abc","total.annu.abc","total.anme.abc"
"1",0.78879195618614,0.888706783445175,0.700502268663633,0.609024552921394,0.717502058863132,0.433592504798795,0.548140760479848,0.708352565045984,0.516661917451331,0.316330307404705,0.42519610084202,0.23811887233796,0.559519776045793,0.735234272007916,0.598226402923429,0.330871360978986,0.453845768449136,0.346592307523697,0.410469045031955,0.614549508221361,0.474176376463515,0.227289095697211,0.344816518501586,0.218621203628609,0.31565894579945,0.603586336037777,0.498861127724667,0.56602547040717,0.784175405744776,0.718025620712006,0.633535827349844,0.656848107568162,0.108663133641164,0.191499906169591,0.159061978350864,0.19481895168495,0.201822984605213,0.163140745372694,0.122056809993984,0.122640948117311
